year,month,day,hour,wt,Ta_C,P_mm,wind_ms,rad_whm2,relhum,Q
2018,11,29,9,3.05833333333333,-2.394,0,2.967,35.743,0.807,2.56
2018,11,29,12,3.31666666666667,1.167,0,3.951,543.04,0.612,2.5
2018,11,29,15,3.16666666666667,2.362,0,3.663,613.502,0.533,2.63
2018,11,29,18,3,-0.385,0,2.845,41.89,0.682,2.68
2018,11,29,21,3.08333333333333,-0.936,0,3.166,0,0.719,2.54
2018,11,30,0,3.18333333333333,-1.171,0.051,3,0,0.729,2.56
2018,11,30,3,2.975,-1.891,0.056,3.156,0,0.759,2.67
2018,11,30,6,2.80833333333333,-2.025,1.414,2.982,0,0.779,2.67
2018,11,30,9,2.75833333333333,-1.617,0.579,3.048,8.055,0.83,2.67
2018,11,30,12,2.79166666666667,-0.929,2.04,2.471,126.309,0.89,2.67
2018,11,30,15,2.7,-0.558,1.254,2.559,124.827,0.933,2.67
2018,11,30,18,2.7,-0.362,0.266,1.813,12.206,0.968,2.67
2018,11,30,21,2.78333333333333,0.031,0.53,1.204,0,0.977,2.89
2018,12,1,0,3.09166666666667,0.333,0.06,0.767,0,0.975,2.86
2018,12,1,3,3.06666666666667,0.501,0.014,0.671,0,0.98,3.08
2018,12,1,6,3.24166666666667,0.845,0.025,0.778,0,0.984,3.36
2018,12,1,9,3.63333333333333,0.966,0.015,0.702,3.399,0.987,3.5
2018,12,1,12,3.65,2.726,0.018,1.378,163.792,0.979,3.71
2018,12,1,15,3.46666666666667,4.017,0.015,1.584,200.267,0.955,3.9
2018,12,1,18,3.325,3.098,0.032,1.436,21.16,0.967,3.96
2018,12,1,21,3.26666666666667,3.148,0.05,2.143,0,0.972,3.73
2018,12,2,0,3.18333333333333,3.159,0.675,2.61,0,0.979,3.64
2018,12,2,3,3.2,3.366,4.583,2.571,0,0.957,3.46
2018,12,2,6,3.29166666666667,3.445,2.411,2.869,0,0.971,3.24
2018,12,2,9,3.35833333333333,3.746,4.811,3.05,8.52,0.977,3.22
2018,12,2,12,3.58333333333333,4.841,1.945,3.53,122.318,0.98,3.22
2018,12,2,15,3.70833333333333,6.365,2.258,2.704,123.089,0.981,3.84
2018,12,2,18,4.36666666666667,8.005,1.842,2.564,10.56,0.981,4.93
2018,12,2,21,5.55,9.966,6.368,2.989,0,0.97,5.81
2018,12,3,0,5.625,10.16,1.454,2.928,0,0.964,6.73
2018,12,3,3,4.9,10.214,5.543,2.938,0,0.961,8.6
2018,12,3,6,5.075,9.937,2.353,3.106,0,0.948,11.02
2018,12,3,9,5.83333333333333,10.055,3.995,4.224,7.702,0.945,12.73
2018,12,3,12,6.4,10.465,1.901,3.113,229.763,0.943,14.17
2018,12,3,15,6.65833333333333,10.264,1.967,3.753,149.776,0.922,16.23
2018,12,3,18,6.91666666666667,8.971,0.969,3.244,9.218,0.944,20.69
2018,12,3,21,7.24166666666667,8.267,1.165,2.535,0,0.96,23.01
2018,12,4,0,7.73333333333333,8.358,1.684,2.796,0,0.953,24.5
2018,12,4,3,7.825,8.573,0.393,4.361,0,0.921,23.64
2018,12,4,6,7.675,8.21,0.356,4.527,0,0.93,21.31
2018,12,4,9,7.65833333333333,5.987,0.168,3.5,13.158,0.908,20.54
2018,12,4,12,7.76666666666667,5.594,0.011,2.608,309.011,0.853,19.78
2018,12,4,15,7.65,5.452,0,2.485,383.676,0.736,17.81
2018,12,4,18,7.48333333333333,1.033,0,1.586,58.173,0.932,16.36
2018,12,4,21,7.31666666666667,-0.893,0,0.954,0,0.957,15.04
2018,12,5,0,7.04166666666667,-1.702,0,0.846,0,0.963,14
2018,12,5,3,6.73333333333333,-2.294,0,0.78,0,0.974,12.17
2018,12,5,6,6.44166666666667,-2.471,0,0.483,0,0.968,10.81
2018,12,5,9,6.08333333333333,-2.655,0,0.663,35.27,0.983,9.94
2018,12,5,12,5.93333333333333,1.056,0,1.419,464.9,0.888,9.03
2018,12,5,15,5.85,1.695,0,2.167,436.907,0.883,8.47
2018,12,5,18,5.675,0.992,0.004,1.655,41.182,0.906,7.23
2018,12,5,21,5.475,1.241,0.023,2.083,0,0.859,7.15
2018,12,6,0,5.21666666666667,1.53,0.024,2.219,0,0.833,6.73
2018,12,6,3,4.975,1.545,0.057,2.384,0,0.834,6.13
2018,12,6,6,4.775,1.807,0.003,2.12,0,0.821,5.73
2018,12,6,9,4.63333333333333,1.672,0.124,1.938,2.531,0.921,5.48
2018,12,6,12,4.6,2.887,0.595,1.684,144.664,0.963,5.39
2018,12,6,15,4.625,3.902,0.024,2.279,132.307,0.982,5.16
2018,12,6,18,4.7,4.879,0.187,1.57,7.484,0.986,5.02
2018,12,6,21,4.725,6.007,0.434,2.16,0,0.986,4.66
2018,12,7,0,4.78333333333333,8.327,0.129,3.083,0,0.954,4.05
2018,12,7,3,4.875,8.984,0.098,3.214,0,0.962,3.94
2018,12,7,6,5.025,9.426,0.243,3.666,0,0.953,4.16
2018,12,7,9,5.13333333333333,9.591,0.409,3.934,6.084,0.949,4.38
2018,12,7,12,5.30833333333333,9.788,0.606,3.861,115.701,0.909,4.6
2018,12,7,15,5.50833333333333,9.663,0.942,3.516,153.459,0.907,4.5
2018,12,7,18,5.71666666666667,8.593,0.702,3.365,8.993,0.93,4.44
2018,12,7,21,5.83333333333333,8.395,0.036,3.866,0,0.885,4.87
2018,12,8,0,5.91666666666667,7.931,1.327,5.956,0,0.867,4.66
2018,12,8,3,6.04166666666667,4.696,0.396,5.314,0,0.829,4.87
2018,12,8,6,5.9,3.831,1.221,4.446,0,0.887,4.7
2018,12,8,9,5.925,3.866,0.936,4.781,8.353,0.897,4.89
2018,12,8,12,6,4.197,0.283,5.052,140.931,0.888,5.34
2018,12,8,15,6.26666666666667,4.29,1.469,5.114,121.678,0.938,5.59
2018,12,8,18,6.225,5.066,2.433,5.028,8.954,0.914,5.64
2018,12,8,21,6.36666666666667,5.302,1.994,4.646,0,0.928,5.73
2018,12,9,0,6.30833333333333,5.433,0.869,5.007,0,0.935,5.93
2018,12,9,3,6.3,6.257,1.01,5.643,0,0.926,6.18
2018,12,9,6,6.36666666666667,6.346,0.331,6.503,0,0.879,6.91
2018,12,9,9,6.53333333333333,5.645,0.195,5.654,3.935,0.875,7.13
2018,12,9,12,6.53333333333333,5.578,0.581,5.982,133.006,0.874,7.51
2018,12,9,15,6.54166666666667,5.93,0.376,5.738,145.578,0.872,8.86
2018,12,9,18,6.41666666666667,4.858,0.553,4.876,11.093,0.918,9.77
2018,12,9,21,6.4,4.443,0.078,4.466,0,0.909,9.57
2018,12,10,0,6.29166666666667,3.321,0.184,4.397,0,0.914,9.96
2018,12,10,3,6.20833333333333,2.574,0.173,4.449,0,0.897,9.73
2018,12,10,6,6.24166666666667,2.519,0.237,4.807,0,0.887,9.63
2018,12,10,9,6.1,2.13,0.478,4.427,10.627,0.875,9.44
2018,12,10,12,6.08333333333333,2.784,0.08,4.81,313.017,0.827,9.14
2018,12,10,15,6.1,3.037,0.018,4.175,338.294,0.778,8.97
2018,12,10,18,5.975,1.12,0.082,4.13,19.862,0.911,8.38
2018,12,10,21,5.8,1.079,0.126,4.018,0,0.885,8.01
2018,12,11,0,5.63333333333333,1.062,0.152,4.338,0,0.898,7.76
2018,12,11,3,5.375,1.131,0.016,4.926,0,0.912,7.5
2018,12,11,6,5.15,1.127,0.232,4.706,0,0.902,7.05
2018,12,11,9,5.00833333333333,1.185,0.26,4.695,7.665,0.901,6.75
2018,12,11,12,4.98333333333333,1.945,0.06,4.282,217.128,0.867,6.5
2018,12,11,15,4.99166666666667,2.049,0.101,3.869,207.485,0.877,6.26
2018,12,11,18,4.89166666666667,1.457,0.246,3.389,19.676,0.894,6.24
2018,12,11,21,4.84166666666667,1.421,0.296,3.271,0,0.917,5.96
2018,12,12,0,4.74166666666667,1.205,0.27,2.9,0,0.934,5.91
2018,12,12,3,4.63333333333333,1.097,0.127,2.556,0,0.948,5.68
2018,12,12,6,4.50833333333333,0.856,0.216,1.765,0,0.944,5.73
2018,12,12,9,4.425,0.431,0.005,1.511,3.735,0.917,5.66
2018,12,12,12,4.48333333333333,1.328,0,1.779,282.086,0.854,5.43
2018,12,12,15,4.55833333333333,0.994,0.025,1.785,193.631,0.892,5.39
2018,12,12,18,4.525,0.425,0,1.854,16.135,0.83,5.3
2018,12,12,21,4.36666666666667,-0.33,0,1.947,0,0.886,5.12
2018,12,13,0,4.175,-1.56,0,2.339,0,0.91,5.08
2018,12,13,3,3.99166666666667,-2.484,0,2.113,0,0.901,5.12
2018,12,13,6,3.75,-3.336,0,2.226,0,0.894,4.99
2018,12,13,9,3.6,-2.405,0,3.424,18.857,0.829,4.87
2018,12,13,12,3.58333333333333,-1.397,0,3.7,228.593,0.764,4.64
2018,12,13,15,3.5,-1.398,0,4.204,216.113,0.736,4.87
2018,12,13,18,3.425,-1.803,0,3.94,16.24,0.77,4.46
2018,12,13,21,3.29166666666667,-1.853,0,3.443,0,0.784,4.26
2018,12,14,0,3.25,-2.124,0,3.779,0,0.788,4.6
2018,12,14,3,3.06666666666667,-2.369,0,3.81,0,0.782,4.42
2018,12,14,6,2.975,-2.692,0,3.454,0,0.775,4.38
2018,12,14,9,2.79166666666667,-2.981,0,3.64,1.692,0.758,4.38
2018,12,14,12,2.7,-2.207,0,3.498,132.161,0.744,4.38
2018,12,14,15,2.6,-2.129,0,3.454,132.105,0.752,4.16
2018,12,14,18,2.625,-2.261,0,2.938,10.66,0.773,4.05
2018,12,14,21,2.64166666666667,-2.063,0,2.621,0,0.758,4.03
2018,12,15,0,2.51666666666667,-2.161,0,2.125,0,0.748,4.08
2018,12,15,3,2.39166666666667,-2.441,0,2.204,0,0.739,3.87
2018,12,15,6,2.3,-2.641,0,1.855,0,0.731,3.85
2018,12,15,9,2.25,-2.585,0,1.453,1.945,0.734,3.92
2018,12,15,12,2.2,-2.035,0,1.512,117.699,0.731,3.92
2018,12,15,15,2.15,-2.003,0,1.311,131.899,0.745,3.81
2018,12,15,18,2.19166666666667,-2.313,0,1.017,8.263,0.787,3.7
2018,12,15,21,2.25,-2.482,0,1.728,0,0.783,3.63
2018,12,16,0,2.04166666666667,-2.988,0,1.876,0,0.821,3.74
2018,12,16,3,1.75833333333333,-4.894,0,1.512,0,0.893,3.72
2018,12,16,6,1.55833333333333,-5.04,0.377,1.89,0,0.889,3.49
2018,12,16,9,1.5,-4.078,0.161,2.831,1.842,0.87,3.49
2018,12,16,12,1.58333333333333,-2.52,0.007,3.321,139.846,0.787,3.6
2018,12,16,15,1.6,-2.796,0.023,2.018,163.372,0.918,3.21
2018,12,16,18,1.63333333333333,-2.373,0.007,1.886,18.798,0.927,3.48
2018,12,16,21,1.7,-1.719,0.064,1.439,0,0.946,3.63
2018,12,17,0,1.7,-1.371,0.001,1.208,0,0.97,3.34
2018,12,17,3,1.7,-0.896,0.003,1.229,0,0.983,3.29
2018,12,17,6,1.7,-0.518,0.028,0.991,0,0.978,3.29
2018,12,17,9,1.73333333333333,-0.111,0.134,0.868,6.26,0.976,3.47
2018,12,17,12,1.84166666666667,1.047,0.219,1.497,155.449,0.975,3.53
2018,12,17,15,1.88333333333333,1.639,0.01,1.991,162.705,0.964,3.67
2018,12,17,18,1.975,1.605,0.191,1.965,8.455,0.977,3.47
2018,12,17,21,2.18333333333333,2.053,0.014,1.904,0,0.963,3.31
2018,12,18,0,2.29166666666667,2.197,0.014,1.857,0,0.975,3.36
2018,12,18,3,2.28333333333333,2.252,0.093,1.772,0,0.965,3.44
2018,12,18,6,2.39166666666667,2.142,0.003,1.201,0,0.98,3.42
2018,12,18,9,2.34166666666667,1.912,0.002,0.819,1.714,0.982,3.51
2018,12,18,12,2.56666666666667,3.247,0.002,1.6,195.904,0.94,3.58
2018,12,18,15,2.6,3.498,0,2.247,343.096,0.888,3.63
2018,12,18,18,2.68333333333333,1.965,0,2.544,23.295,0.913,3.36
2018,12,18,21,2.85833333333333,1.15,0,2.982,0,0.93,3.42
2018,12,19,0,2.8,0.062,0,1.99,0,0.948,3.39
2018,12,19,3,2.70833333333333,-0.796,0,2.099,0,0.944,3.42
2018,12,19,6,2.7,-0.894,0.226,2.272,0,0.93,3.49
2018,12,19,9,2.7,-0.355,0.63,1.696,0.868,0.912,3.49
2018,12,19,12,2.7,0.436,0.409,2.51,163.244,0.897,3.56
2018,12,19,15,2.725,0.593,1.632,2.271,140.481,0.941,3.41
2018,12,19,18,2.84166666666667,0.525,0.327,1.964,18.403,0.951,3.34
2018,12,19,21,2.96666666666667,0.557,1.049,2.135,0,0.957,3.49
2018,12,20,0,3.14166666666667,0.612,1.333,1.666,0,0.963,3.58
2018,12,20,3,3.34166666666667,0.576,0.339,1.443,0,0.968,3.92
